Entry	ParticleIdx	Alcove	PDG	X	Y	Z	Energy	ImpWt	IsExtra
2461	1	1	-13	16.9516	-22.9102	23560.9	0.500606	4.28571	1
2461	2	1	-13	-14.0715	-43.2141	23562.9	0.491287	4.28571	1
2461	3	1	-13	-71.6183	0.295394	23558.5	0.320536	4.28571	1
2462	0	1	13	-81.061	23.9873	23556.1	5.97223	1.11111	-1
2462	1	2	13	-97.002	46.2316	24451.8	0.362793	1.11111	-1
2462	2	1	13	34.1666	-3.21505	23558.9	13.8841	1.11111	1
2462	3	2	13	38.6274	9.74885	24455.5	8.35774	1.11111	1
2462	4	3	13	40.309	14.4451	24865.4	4.97241	1.11111	1
2462	5	1	13	7.80792	-73.2994	23566	19.0463	1.11111	1
2462	6	2	13	5.66719	-72.2225	24463.8	11.3437	1.11111	1
2462	7	3	13	5.44609	-78.5996	24874.8	8.56882	1.11111	1
2463	0	1	-13	45.0559	13.6745	23557.1	0.851119	3.75	-1
2463	1	1	-13	23.5437	17.3697	23556.8	0.80869	3.75	1
2464	0	1	-13	-27.0207	23.8968	23556.1	0.47779	5	1
2464	1	1	-13	-52.086	-19.6805	23560.5	0.203222	5	1
2464	2	1	-13	4.92341	-39.2107	23562.5	0.46299	5	1
2465	0	1	-13	-12.0434	-8.63709	23559.4	0.379602	4.28571	1
2466	0	1	-13	124.303	-64.1754	23565	0.592361	1.76471	1
2467	0	1	13	-3.66742	-86.5482	23567.3	4.03013	1.25	-1
2467	1	1	13	2.89474	-67.6868	23565.4	12.7079	1.25	1
2467	2	2	13	-6.97697	-82.0414	24464.8	7.32551	1.25	1
2467	3	3	13	-6.29988	-89.2447	24875.9	4.20828	1.25	1
2467	4	1	13	8.44527	-63.6668	23565	10.0336	1.25	1
2467	5	2	13	22.0881	-53.2153	24461.9	4.54095	1.25	1
2467	6	3	13	42.1391	-53.2219	24872.2	1.87278	1.25	1
2467	7	1	13	-3.98276	-75.2008	23566.2	11.2992	1.25	1
2467	8	2	13	-6.45055	-58.7106	24462.4	6.17727	1.25	1
2467	9	3	13	-22.7802	-37.0386	24870.6	3.0633	1.25	1
2467	10	1	13	25.7737	-72.2126	23565.9	6.45488	1.25	1
2467	11	2	13	71.677	-80.2579	24464.6	1.23018	1.25	1
2467	12	1	13	-15.7408	-79.8859	23566.6	8.01902	1.25	1
2467	13	2	13	-31.1816	-87.8381	24465.4	2.40678	1.25	1
2467	14	1	13	0.549254	-70.4418	23565.7	8.89461	1.25	1
2467	15	2	13	-13.0834	-73.762	24464	2.35755	1.25	1
2467	16	1	13	-7.20459	-73.9604	23566	9.91468	1.25	1
2467	17	2	13	-21.1179	-63.6218	24462.9	3.64211	1.25	1
2467	18	3	13	-20.0182	-62.9535	24873.2	1.07624	1.25	1
2467	19	1	13	-4.97327	-76.6292	23566.3	13.3287	1.25	1
2467	20	2	13	-10.1506	-72.1253	24463.8	7.55662	1.25	1
2467	21	3	13	1.87763	-57.2338	24872.6	4.52319	1.25	1
2467	22	1	13	2.10587	-61.9189	23564.8	7.77339	1.25	1
2467	23	2	13	2.10242	-48.1389	24461.4	2.1332	1.25	1
2467	24	1	13	-0.0453776	-61.9761	23564.8	6.45114	1.25	1
2467	25	2	13	-22.4101	-10.922	24457.6	0.191985	1.25	1
2468	0	1	-13	-47.472	-12.2849	23559.8	0.872586	3.33333	-1
2468	1	1	-13	-25.091	18.8669	23556.6	0.358894	3.33333	1
2468	2	1	-13	-97.2801	35.9451	23554.9	1.41316	3.33333	1
2469	0	1	-13	-104.781	-85.9697	23567.2	1.29938	2.30769	1
2470	0	1	13	-80.1313	-73.0367	23565.9	12.5529	1.2	-1
2470	1	2	13	-84.8057	-75.0729	24464.1	6.70066	1.2	-1
2470	2	3	13	-84.7418	-63.6957	24873.3	4.06908	1.2	-1
2470	3	1	13	-38.4345	-79.6198	23566.6	14.7408	1.2	1
2470	4	2	13	-41.4436	-97.6527	24466.4	9.50596	1.2	1
2470	5	3	13	-42.4004	-108.93	24877.9	6.00525	1.2	1
2470	6	1	13	-53.1264	-49.9362	23563.6	8.00835	1.2	1
2470	7	2	13	-58.2437	-22.3983	24458.7	2.25354	1.2	1
2470	8	1	13	-33.6323	-63.3725	23565	12.7642	1.2	1
2470	9	2	13	-37.0766	-48.2884	24461.4	7.07615	1.2	1
2470	10	3	13	-31.2689	-30.96	24870	4.19514	1.2	1
2470	11	1	13	-58.9984	-38.2793	23562.4	11.0219	1.2	1
2470	12	2	13	-49.3883	-29.1124	24459.4	5.36946	1.2	1
2470	13	3	13	-47.1171	-45.2601	24871.4	2.17557	1.2	1
2470	14	1	13	-72.318	-48.2641	23563.4	12.8954	1.2	1
2470	15	2	13	-86.8068	-41.6511	24460.7	7.2751	1.2	1
2470	16	3	13	-89.4695	-33.7962	24870.3	2.56999	1.2	1
2470	17	1	13	-73.8758	-38.2577	23562.4	11.9724	1.2	1
2470	18	2	13	-92.323	-22.9011	24458.8	5.97354	1.2	1
2470	19	3	13	-103.099	-7.23911	24867.6	2.85387	1.2	1
2470	20	1	13	-63.6116	-53.5825	23564	15.2396	1.2	1
2470	21	2	13	-54.6101	-48.2566	24461.4	7.61322	1.2	1
2470	22	3	13	-39.6475	-54.1952	24872.3	4.68938	1.2	1
2470	23	1	13	-74.8057	-71.7685	23565.8	5.92854	1.2	1
2470	24	2	13	-118.685	-12.8501	24457.8	0.869306	1.2	1
2470	25	1	13	-64.2015	-51.8079	23563.8	12.6877	1.2	1
2470	26	2	13	-47.4388	-59.1168	24462.5	7.15318	1.2	1
2470	27	3	13	-28.0345	-61.4695	24873.1	3.33683	1.2	1
2470	28	1	13	-84.0822	-54.8086	23564.1	10.6288	1.2	1
2470	29	2	13	-87.7918	-55.8915	24462.1	5.16848	1.2	1
2470	30	3	13	-89.4081	-63.9112	24873.3	2.24743	1.2	1
2471	0	1	-13	-40.3712	32.3244	23555.3	0.0754066	2.30769	1
2472	0	1	-13	-106.493	-38.3227	23562.4	1.44815	1.70132	-1
2473	0	1	13	97.2806	27.8032	23555.7	36.205	1	-1
2473	1	2	13	98.845	22.3664	24454.2	29.0897	1	-1
2473	2	3	13	100.044	20.9289	24864.7	26.227	1	-1
2473	3	1	13	101.398	28.605	23555.6	22.5188	1	1
2473	4	2	13	113.779	40.0958	24452.4	17.3347	1	1
2473	5	3	13	122.082	45.4595	24862.2	13.6085	1	1
2473	6	1	13	83.2406	25.7282	23555.9	23.5544	1	1
2473	7	2	13	98.0037	12.9228	24455.2	17.7267	1	1
2473	8	3	13	106.822	1.53672	24866.7	13.7696	1	1
2473	9	1	13	101.786	29.7513	23555.5	39.1675	1	1
